"Time (s) Run #1","Voltage, Ch A (V) Run #1","Current, Ch D (A) Run #1","Charge (C) Run #1"
0.220,,,-9.74E-6
0.220,6.128E-4,-4.839E-5,
0.220,,,-9.77E-6
0.220,0.001,-6.670E-5,
0.221,,,-9.79E-6
0.221,0.002,-2.031E-5,
0.221,,,-9.80E-6
0.222,0.001,-2.520E-5,
0.222,,,-9.82E-6
0.222,0.002,-7.036E-5,
0.222,,,-9.86E-6
0.222,0.002,-6.304E-5,
0.223,,,-9.89E-6
0.223,0.002,-5.693E-5,
0.223,,,-9.91E-6
0.224,0.002,-3.374E-5,
0.224,,,-9.93E-6
0.224,0.002,-4.839E-5,
0.224,,,-9.95E-6
0.225,0.002,-2.642E-5,
0.225,,,-9.97E-6
0.225,0.002,-5.815E-5,
0.225,,,-1.00E-5
0.226,0.001,-5.205E-5,
0.226,,,-1.00E-5
0.226,0.002,-6.792E-5,
0.226,,,-1.00E-5
0.227,0.002,-1.909E-5,
0.227,,,-1.01E-5
0.227,0.002,-5.449E-5,
0.227,,,-1.01E-5
0.228,0.002,-6.304E-5,
0.228,,,-1.01E-5
0.228,9.790E-4,-6.548E-5,
0.228,,,-1.02E-5
0.229,0.001,-3.984E-5,
0.229,,,-1.02E-5
0.229,0.001,-4.229E-5,
0.229,,,-1.02E-5
0.230,2.466E-4,-7.280E-5,
0.230,,,-1.02E-5
0.230,8.569E-4,-6.426E-5,
0.230,,,-1.03E-5
0.231,0.002,-7.646E-5,
0.231,,,-1.03E-5
0.231,0.002,-3.984E-5,
0.231,,,-1.03E-5
0.232,0.001,-2.642E-5,
0.232,,,-1.03E-5
0.232,0.001,-3.862E-5,
0.232,,,-1.04E-5
0.233,0.001,-4.595E-5,
0.233,,,-1.04E-5
0.233,0.001,-4.106E-5,
0.233,,,-1.04E-5
0.234,0.002,-5.327E-5,
0.234,,,-1.04E-5
0.234,0.002,-1.787E-5,
0.234,,,-1.04E-5
0.235,0.001,-2.520E-5,
0.235,,,-1.05E-5
0.235,8.569E-4,-7.280E-5,
0.235,,,-1.05E-5
0.236,0.002,-4.351E-5,
0.236,,,-1.05E-5
0.236,0.002,-8.257E-5,
0.236,,,-1.05E-5
0.237,0.001,-2.642E-5,
0.237,,,-1.06E-5
0.237,0.002,-5.449E-5,
0.237,,,-1.06E-5
0.238,0.002,-3.252E-5,
0.238,,,-1.06E-5
0.238,0.002,-2.886E-5,
0.238,,,-1.06E-5
0.239,0.002,-3.618E-5,
0.239,,,-1.06E-5
0.239,0.001,-2.642E-5,
0.239,,,-1.06E-5
0.240,0.002,-1.055E-5,
0.240,,,-1.07E-5
0.240,0.001,-5.571E-5,
0.240,,,-1.07E-5
0.241,0.002,-8.745E-5,
0.241,,,-1.07E-5
0.241,0.001,-4.106E-5,
0.241,,,-1.07E-5
0.241,0.001,-4.229E-5,
0.242,,,-1.08E-5
0.242,0.002,-3.618E-5,
0.242,,,-1.08E-5
0.242,0.002,-4.229E-5,
0.243,,,-1.08E-5
0.243,6.128E-4,-7.891E-5,
0.243,,,-1.08E-5
0.243,0.002,-2.642E-5,
0.244,,,-1.09E-5
0.244,0.001,-1.665E-5,
0.244,,,-1.09E-5
0.245,0.002,-2.031E-5,
0.245,,,-1.09E-5
0.245,0.002,-6.426E-5,
0.245,,,-1.09E-5
0.245,0.003,-2.002E-6,
0.246,,,-1.09E-5
0.246,0.002,-8.135E-5,
0.246,,,-1.10E-5
0.246,0.001,-7.402E-5,
0.247,,,-1.10E-5
0.247,0.002,-1.787E-5,
0.247,,,-1.10E-5
0.247,7.349E-4,-3.984E-5,
0.248,,,-1.10E-5
0.248,0.003,-6.182E-5,
0.248,,,-1.11E-5
0.249,0.002,-8.013E-5,
0.249,,,-1.11E-5
0.249,0.001,-2.886E-5,
0.249,,,-1.11E-5
0.250,0.002,-4.595E-5,
0.250,,,-1.11E-5
0.250,0.001,-3.862E-5,
0.250,,,-1.12E-5
0.250,0.001,-7.036E-5,
0.251,,,-1.12E-5
0.251,0.001,-4.473E-5,
0.251,,,-1.12E-5
0.252,0.001,-3.130E-5,
0.252,,,-1.12E-5
0.252,0.003,-2.275E-5,
0.252,,,-1.12E-5
0.253,0.002,-3.374E-5,
0.253,,,-1.12E-5
0.253,0.002,-3.740E-5,
0.253,,,-1.13E-5
0.254,0.002,-2.031E-5,
0.254,,,-1.13E-5
0.254,0.002,-4.443E-6,
0.254,,,-1.13E-5
0.254,0.001,-6.548E-5,
0.255,,,-1.13E-5
0.255,0.002,-2.275E-5,
0.255,,,-1.13E-5
0.256,0.003,-4.106E-5,
0.256,,,-1.13E-5
0.256,0.001,-2.275E-5,
0.256,,,-1.14E-5
0.257,0.002,-3.252E-5,
0.257,,,-1.14E-5
0.257,0.002,-7.891E-5,
0.257,,,-1.14E-5
0.258,0.001,-7.402E-5,
0.258,,,-1.15E-5
0.258,0.002,-6.914E-5,
0.258,,,-1.15E-5
0.258,0.001,-6.060E-5,
0.259,,,-1.15E-5
0.259,0.002,-5.693E-5,
0.259,,,-1.15E-5
0.260,0.002,-2.031E-5,
0.260,,,-1.16E-5
0.260,0.001,-5.327E-5,
0.260,,,-1.16E-5
0.261,9.790E-4,-2.642E-5,
0.261,,,-1.16E-5
0.261,0.001,-8.135E-5,
0.261,,,-1.16E-5
0.262,0.002,-5.815E-5,
0.262,,,-1.17E-5
0.262,0.001,-5.571E-5,
0.262,,,-1.17E-5
0.262,0.002,-6.885E-6,
0.263,,,-1.17E-5
0.263,0.002,-3.223E-6,
0.263,,,-1.17E-5
0.264,0.003,-3.862E-5,
0.264,,,-1.17E-5
0.264,0.002,-1.106E-4,
0.264,,,-1.18E-5
0.265,0.001,-4.229E-5,
0.265,,,-1.18E-5
0.265,0.001,-2.642E-5,
0.265,,,-1.18E-5
0.266,6.128E-4,-2.764E-5,
0.266,,,-1.18E-5
0.266,0.001,-5.327E-5,
0.266,,,-1.19E-5
0.266,0.001,-7.891E-5,
0.267,,,-1.19E-5
0.267,0.001,-4.473E-5,
0.267,,,-1.19E-5
0.268,0.002,-1.787E-5,
0.268,,,-1.19E-5
0.268,0.002,-5.693E-5,
0.268,,,-1.19E-5
0.269,0.002,-1.909E-5,
0.269,,,-1.20E-5
0.269,0.002,-5.205E-5,
0.269,,,-1.20E-5
0.270,0.002,-3.984E-5,
0.270,,,-1.20E-5
0.270,0.002,-4.473E-5,
0.270,,,-1.20E-5
0.270,0.002,-6.914E-5,
0.271,,,-1.21E-5
0.271,0.002,-5.083E-5,
0.271,,,-1.21E-5
0.272,0.001,-5.938E-5,
0.272,,,-1.21E-5
0.272,0.001,-3.008E-5,
0.272,,,-1.21E-5
0.273,9.790E-4,-1.055E-5,
0.273,,,-1.21E-5
0.273,0.001,-6.548E-5,
0.273,,,-1.22E-5
0.274,0.002,-5.815E-5,
0.274,,,-1.22E-5
0.274,0.002,-4.961E-5,
0.274,,,-1.22E-5
0.275,0.003,2.974E-5,
0.275,,,-1.22E-5
0.275,0.002,-2.275E-5,
0.275,,,-1.22E-5
0.276,0.002,-2.520E-5,
0.276,,,-1.22E-5
0.276,0.001,-3.496E-5,
0.276,,,-1.22E-5
0.277,8.569E-4,-4.229E-5,
0.277,,,-1.23E-5
0.277,0.001,-9.600E-5,
0.277,,,-1.23E-5
0.278,0.002,-2.031E-5,
0.278,,,-1.23E-5
0.278,0.002,-3.984E-5,
0.278,,,-1.23E-5
0.279,0.002,-4.839E-5,
0.279,,,-1.24E-5
0.279,0.002,-3.740E-5,
0.279,,,-1.24E-5
0.280,9.790E-4,-8.135E-5,
0.280,,,-1.24E-5
0.280,7.349E-4,-2.275E-5,
0.280,,,-1.24E-5
0.281,0.002,-6.792E-5,
0.281,,,-1.25E-5
0.281,0.002,-8.013E-5,
0.281,,,-1.25E-5
0.282,8.569E-4,-3.984E-5,
0.282,,,-1.25E-5
0.282,0.002,-2.642E-5,
0.282,,,-1.25E-5
0.283,0.002,-5.571E-5,
0.283,,,-1.26E-5
0.283,0.002,-3.984E-5,
0.283,,,-1.26E-5
0.284,0.001,-1.665E-5,
0.284,,,-1.26E-5
0.284,0.001,-8.105E-6,
0.284,,,-1.26E-5
0.285,0.002,-6.182E-5,
0.285,,,-1.26E-5
0.285,0.001,-6.426E-5,
0.285,,,-1.27E-5
0.286,0.002,-2.520E-5,
0.286,,,-1.27E-5
0.286,0.003,-3.862E-5,
0.286,,,-1.27E-5
0.287,0.001,-4.473E-5,
0.287,,,-1.27E-5
0.287,0.002,-6.304E-5,
0.287,,,-1.27E-5
0.288,0.002,-3.008E-5,
0.288,,,-1.28E-5
0.288,0.002,-2.764E-5,
0.288,,,-1.28E-5
0.288,0.002,-3.618E-5,
0.289,,,-1.28E-5
0.289,6.128E-4,-5.327E-5,
0.289,,,-1.28E-5
0.290,0.002,-4.106E-5,
0.290,,,-1.28E-5
0.290,0.003,-5.664E-6,
0.290,,,-1.28E-5
0.290,0.001,-2.153E-5,
0.291,,,-1.29E-5
0.291,0.001,-7.402E-5,
0.291,,,-1.29E-5
0.291,0.001,-2.275E-5,
0.292,,,-1.29E-5
0.292,0.002,-4.473E-5,
0.292,,,-1.29E-5
0.292,0.003,-3.496E-5,
0.293,,,-1.29E-5
0.293,0.002,-3.252E-5,
0.293,,,-1.30E-5
0.293,0.003,-4.717E-5,
0.294,,,-1.30E-5
0.294,0.002,-5.449E-5,
0.294,,,-1.30E-5
0.294,0.003,-3.740E-5,
0.295,,,-1.30E-5
0.295,0.001,-6.426E-5,
0.295,,,-1.31E-5
0.295,0.002,-5.449E-5,
0.296,,,-1.31E-5
0.296,0.001,-3.252E-5,
0.296,,,-1.31E-5
0.296,9.790E-4,-7.646E-5,
0.297,,,-1.32E-5
0.297,7.349E-4,-6.060E-5,
0.297,,,-1.32E-5
0.298,7.349E-4,-4.351E-5,
0.298,,,-1.32E-5
0.298,0.002,-3.618E-5,
0.298,,,-1.32E-5
0.298,3.687E-4,-1.421E-5,
0.299,,,-1.32E-5
0.299,0.002,-2.397E-5,
0.299,,,-1.32E-5
0.300,0.002,-4.229E-5,
0.300,,,-1.33E-5
0.300,8.569E-4,-5.693E-5,
0.300,,,-1.33E-5
0.300,0.001,-2.886E-5,
0.301,,,-1.33E-5
0.301,0.002,-6.182E-5,
0.301,,,-1.33E-5
0.302,8.569E-4,-6.885E-6,
0.302,,,-1.33E-5
0.302,9.790E-4,-7.280E-5,
0.302,,,-1.34E-5
0.302,0.002,-4.839E-5,
0.303,,,-1.34E-5
0.303,0.002,-3.496E-5,
0.303,,,-1.34E-5
0.304,0.002,-5.205E-5,
0.304,,,-1.34E-5
0.304,0.002,-3.740E-5,
0.304,,,-1.34E-5
0.304,0.003,4.102E-6,
0.305,,,-1.35E-5
0.305,0.001,-6.792E-5,
0.305,,,-1.35E-5
0.306,0.001,-4.839E-5,
0.306,,,-1.35E-5
0.306,0.002,-2.031E-5,
0.306,,,-1.35E-5
0.306,0.002,-4.229E-5,
0.307,,,-1.35E-5
0.307,0.002,-5.205E-5,
0.307,,,-1.36E-5
0.308,0.001,-5.571E-5,
0.308,,,-1.36E-5
0.308,8.569E-4,-8.379E-5,
0.308,,,-1.36E-5
0.308,8.569E-4,-5.327E-5,
0.309,,,-1.37E-5
0.309,0.002,-5.449E-5,
0.309,,,-1.37E-5
0.310,0.002,-6.304E-5,
0.310,,,-1.37E-5
0.310,0.002,-2.275E-5,
0.310,,,-1.37E-5
0.310,0.001,-4.839E-5,
0.311,,,-1.38E-5
0.311,0.001,-7.158E-5,
0.311,,,-1.38E-5
0.312,0.002,-4.106E-5,
0.312,,,-1.38E-5
0.312,0.002,-4.351E-5,
0.312,,,-1.38E-5
0.312,0.002,-4.717E-5,
0.313,,,-1.39E-5
0.313,0.002,-4.106E-5,
0.313,,,-1.39E-5
0.314,0.002,-7.646E-5,
0.314,,,-1.39E-5
0.314,0.003,-2.275E-5,
0.314,,,-1.39E-5
0.314,0.002,-4.473E-5,
0.315,,,-1.40E-5
0.315,0.001,-2.642E-5,
0.315,,,-1.40E-5
0.316,0.002,-2.642E-5,
0.316,,,-1.40E-5
0.316,0.002,-4.961E-5,
0.316,,,-1.40E-5
0.316,0.002,-6.426E-5,
0.317,,,-1.40E-5
0.317,0.002,-2.153E-5,
0.317,,,-1.40E-5
0.318,4.907E-4,-3.374E-5,
0.318,,,-1.41E-5
0.318,0.001,-4.229E-5,
0.318,,,-1.41E-5
0.318,0.002,-5.938E-5,
0.319,,,-1.41E-5
0.319,9.790E-4,-5.449E-5,
0.319,,,-1.41E-5
0.320,0.002,1.660E-6,
0.320,,,-1.41E-5
0.320,0.001,-5.327E-5,
0.320,,,-1.42E-5
0.320,9.790E-4,-3.130E-5,
0.321,,,-1.42E-5
0.321,0.002,-6.060E-5,
0.321,,,-1.42E-5
0.322,0.002,-2.764E-5,
0.322,,,-1.42E-5
0.322,0.001,-3.984E-5,
0.322,,,-1.42E-5
0.322,0.002,1.387E-5,
0.323,,,-1.42E-5
0.323,6.128E-4,-9.326E-6,
0.323,,,-1.42E-5
0.324,0.002,-3.740E-5,
0.324,,,-1.43E-5
0.324,0.002,-6.182E-5,
0.324,,,-1.43E-5
0.325,0.002,-4.961E-5,
0.325,,,-1.43E-5
0.325,0.002,-3.008E-5,
0.325,,,-1.43E-5
0.326,0.001,-5.664E-6,
0.326,,,-1.43E-5
0.326,0.002,-4.351E-5,
0.326,,,-1.44E-5
0.327,0.001,-7.891E-5,
0.327,,,-1.44E-5
0.327,0.002,-7.646E-5,
0.327,,,-1.44E-5
0.328,6.128E-4,-5.815E-5,
0.328,,,-1.45E-5
0.328,0.002,-5.449E-5,
0.328,,,-1.45E-5
0.329,0.001,-1.421E-5,
0.329,,,-1.45E-5
0.329,8.569E-4,-3.740E-5,
0.329,,,-1.45E-5
0.330,0.002,-7.158E-5,
0.330,,,-1.46E-5
0.330,8.569E-4,-6.885E-6,
0.330,,,-1.46E-5
0.331,0.002,-9.233E-5,
0.331,,,-1.46E-5
0.331,0.002,-5.205E-5,
0.331,,,-1.46E-5
0.332,0.002,-5.571E-5,
0.332,,,-1.47E-5
0.332,0.003,-1.177E-5,
0.332,,,-1.47E-5
0.333,7.349E-4,-4.717E-5,
0.333,,,-1.47E-5
0.333,0.002,-5.083E-5,
0.333,,,-1.47E-5
0.334,0.002,-4.229E-5,
0.334,,,-1.47E-5
0.334,7.349E-4,-3.374E-5,
0.334,,,-1.47E-5
0.335,0.002,-4.443E-6,
0.335,,,-1.48E-5
0.335,0.001,-5.693E-5,
0.335,,,-1.48E-5
0.336,0.002,-2.886E-5,
0.336,,,-1.48E-5
0.336,0.002,-3.740E-5,
0.336,,,-1.48E-5
0.337,0.002,-3.252E-5,
0.337,,,-1.48E-5
0.337,0.002,-5.938E-5,
0.337,,,-1.49E-5
0.338,0.002,-2.520E-5,
0.338,,,-1.49E-5
0.338,0.003,-7.402E-5,
0.338,,,-1.49E-5
0.339,0.002,-4.839E-5,
0.339,,,-1.49E-5
0.339,0.001,-2.397E-5,
0.339,,,-1.50E-5
0.340,9.790E-4,-4.106E-5,
0.340,,,-1.50E-5
0.340,0.001,-4.595E-5,
0.340,,,-1.50E-5
0.341,0.001,-5.449E-5,
0.341,,,-1.50E-5
0.341,0.002,-3.008E-5,
0.341,,,-1.50E-5
0.342,3.687E-4,-4.839E-5,
0.342,,,-1.51E-5
0.342,0.003,-3.252E-5,
0.342,,,-1.51E-5
0.343,0.002,-5.571E-5,
0.343,,,-1.51E-5
0.343,0.002,7.764E-6,
0.343,,,-1.51E-5
0.344,0.001,-3.374E-5,
0.344,,,-1.51E-5
0.344,0.002,-7.524E-5,
0.344,,,-1.52E-5
0.345,0.001,-1.909E-5,
0.345,,,-1.52E-5
0.345,0.001,-6.182E-5,
0.345,,,-1.52E-5
0.346,0.001,-6.182E-5,
0.346,,,-1.52E-5
0.346,6.128E-4,-7.280E-5,
0.346,,,-1.53E-5
0.347,4.907E-4,-6.548E-5,
0.347,,,-1.53E-5
0.347,0.002,-8.135E-5,
0.347,,,-1.53E-5
0.348,0.003,-6.182E-5,
0.348,,,-1.54E-5
0.348,0.002,-1.055E-5,
0.348,,,-1.54E-5
0.349,0.002,-4.961E-5,
0.349,,,-1.54E-5
0.349,0.002,-3.008E-5,
0.349,,,-1.54E-5
0.350,4.907E-4,-2.886E-5,
0.350,,,-1.54E-5
0.350,0.002,-4.839E-5,
0.350,,,-1.54E-5
0.351,0.001,4.102E-6,
0.351,,,-1.55E-5
0.351,0.002,-4.595E-5,
0.351,,,-1.55E-5
0.352,0.003,-3.496E-5,
0.352,,,-1.55E-5
0.352,0.001,-6.548E-5,
0.352,,,-1.55E-5
0.352,8.569E-4,-1.055E-5,
0.353,,,-1.55E-5
0.353,0.002,-1.543E-5,
0.353,,,-1.55E-5
0.354,0.002,-1.055E-5,
0.354,,,-1.55E-5
0.354,7.349E-4,-1.421E-5,
0.354,,,-1.56E-5
0.354,0.002,-5.815E-5,
0.355,,,-1.56E-5
0.355,0.002,-2.642E-5,
0.355,,,-1.56E-5
0.355,0.002,-2.153E-5,
0.356,,,-1.56E-5
0.356,0.001,-3.862E-5,
0.356,,,-1.56E-5
0.356,0.002,-4.717E-5,
0.357,,,-1.56E-5
0.357,0.001,-4.443E-6,
0.357,,,-1.56E-5
0.358,0.002,4.395E-7,
0.358,,,-1.56E-5
0.358,0.002,-2.520E-5,
0.358,,,-1.57E-5
0.358,0.002,-8.257E-5,
0.359,,,-1.57E-5
0.359,0.002,-5.938E-5,
0.359,,,-1.57E-5
0.359,0.002,-5.693E-5,
0.360,,,-1.58E-5
0.360,0.002,-7.646E-5,
0.360,,,-1.58E-5
0.360,0.002,-4.351E-5,
0.361,,,-1.58E-5
0.361,0.002,-4.961E-5,
0.361,,,-1.59E-5
0.362,0.002,-7.891E-5,
0.362,,,-1.59E-5
0.362,0.001,-2.275E-5,
0.362,,,-1.59E-5
0.362,4.907E-4,-8.745E-5,
0.363,,,-1.59E-5
0.363,0.001,-3.496E-5,
0.363,,,-1.60E-5
0.363,0.002,-7.891E-5,
0.364,,,-1.60E-5
0.364,0.002,-4.961E-5,
0.364,,,-1.60E-5
0.364,0.002,-8.013E-5,
0.365,,,-1.61E-5
0.365,0.003,-6.304E-5,
0.365,,,-1.61E-5
0.366,0.001,-4.595E-5,
0.366,,,-1.61E-5
0.366,0.002,-9.478E-5,
0.366,,,-1.62E-5
0.366,0.001,-3.008E-5,
0.367,,,-1.62E-5
0.367,0.002,-1.909E-5,
0.367,,,-1.62E-5
0.367,8.569E-4,-7.280E-5,
0.368,,,-1.62E-5
0.368,0.002,-1.909E-5,
0.368,,,-1.62E-5
0.368,0.002,-4.839E-5,
0.369,,,-1.63E-5
0.369,0.002,-5.938E-5,
0.369,,,-1.63E-5
0.370,0.002,-9.326E-6,
0.370,,,-1.63E-5
0.370,0.001,-4.106E-5,
0.370,,,-1.63E-5
0.370,0.001,-1.119E-4,
0.371,,,-1.64E-5
0.371,0.002,-4.839E-5,
0.371,,,-1.64E-5
0.371,0.002,-6.182E-5,
0.372,,,-1.64E-5
0.372,0.002,-6.885E-6,
0.372,,,-1.64E-5
0.372,8.569E-4,-3.618E-5,
0.373,,,-1.64E-5
0.373,0.001,-5.449E-5,
0.373,,,-1.65E-5
0.374,0.001,-5.449E-5,
0.374,,,-1.65E-5
0.374,0.002,-3.862E-5,
0.374,,,-1.65E-5
0.375,0.002,-4.229E-5,
0.375,,,-1.65E-5
0.375,0.003,-3.618E-5,
0.375,,,-1.66E-5
0.375,0.003,-2.031E-5,
0.376,,,-1.66E-5
0.376,0.002,-5.693E-5,
0.376,,,-1.66E-5
0.377,0.002,-3.984E-5,
0.377,,,-1.66E-5
0.377,0.003,-7.646E-5,
0.377,,,-1.67E-5
0.378,0.002,-5.449E-5,
0.378,,,-1.67E-5
0.378,0.002,-4.839E-5,
0.378,,,-1.67E-5
0.379,0.002,-6.304E-5,
0.379,,,-1.67E-5
0.379,0.002,-5.815E-5,
0.379,,,-1.68E-5
0.379,9.790E-4,-4.595E-5,
0.380,,,-1.68E-5
0.380,0.002,-3.374E-5,
0.380,,,-1.68E-5
0.381,0.002,-4.106E-5,
0.381,,,-1.68E-5
0.381,0.002,-5.083E-5,
0.381,,,-1.69E-5
0.382,0.001,-5.571E-5,
0.382,,,-1.69E-5
0.382,8.569E-4,-3.740E-5,
0.382,,,-1.69E-5
0.383,0.001,-1.421E-5,
0.383,,,-1.69E-5
0.383,0.002,-1.421E-5,
0.383,,,-1.69E-5
0.383,8.569E-4,-8.745E-5,
0.384,,,-1.70E-5
0.384,8.569E-4,-7.402E-5,
0.384,,,-1.70E-5
0.385,7.349E-4,-5.571E-5,
0.385,,,-1.70E-5
0.385,0.002,-8.745E-5,
0.385,,,-1.71E-5
0.386,0.002,-1.299E-5,
0.386,,,-1.71E-5
0.386,0.002,-8.105E-6,
0.386,,,-1.71E-5
0.387,0.003,-5.815E-5,
0.387,,,-1.71E-5
0.387,7.349E-4,-3.618E-5,
0.387,,,-1.71E-5
0.387,0.002,-7.813E-7,
0.388,,,-1.71E-5
0.388,0.002,-1.787E-5,
0.388,,,-1.71E-5
0.389,0.002,-1.543E-5,
0.389,,,-1.71E-5
0.389,0.001,-2.886E-5,
0.389,,,-1.72E-5
0.390,0.001,-9.966E-5,
0.390,,,-1.72E-5
0.390,0.001,-4.961E-5,
0.390,,,-1.72E-5
0.391,0.001,-4.717E-5,
0.391,,,-1.72E-5
0.391,0.002,-5.664E-6,
0.391,,,-1.73E-5
0.391,0.002,-6.304E-5,
0.392,,,-1.73E-5
0.392,0.002,-6.792E-5,
0.392,,,-1.73E-5
0.393,0.002,-5.571E-5,
0.393,,,-1.73E-5
0.393,0.002,-8.105E-6,
0.393,,,-1.74E-5
0.394,0.001,-1.082E-4,
0.394,,,-1.74E-5
0.394,0.002,-5.083E-5,
0.394,,,-1.74E-5
0.395,0.002,-4.717E-5,
0.395,,,-1.75E-5
0.395,0.001,-5.938E-5,
0.395,,,-1.75E-5
0.395,0.002,-6.885E-6,
0.396,,,-1.75E-5
0.396,0.002,-2.764E-5,
0.396,,,-1.75E-5
0.397,0.002,-4.839E-5,
0.397,,,-1.75E-5
0.397,0.002,-5.083E-5,
0.397,,,-1.76E-5
0.398,0.002,-4.961E-5,
0.398,,,-1.76E-5
0.398,0.002,-4.351E-5,
0.398,,,-1.76E-5
0.399,0.001,-5.815E-5,
0.399,,,-1.76E-5
0.399,0.002,-7.158E-5,
0.399,,,-1.77E-5
0.400,0.002,-3.496E-5,
0.400,,,-1.77E-5
0.400,0.001,-4.961E-5,
0.400,,,-1.77E-5
0.400,0.002,-4.961E-5,
0.401,,,-1.77E-5
0.401,0.002,-2.275E-5,
0.401,,,-1.78E-5
0.402,0.002,-8.745E-5,
0.402,,,-1.78E-5
0.402,0.002,-6.426E-5,
0.402,,,-1.78E-5
0.403,0.001,-1.665E-5,
0.403,,,-1.78E-5
0.403,0.002,-4.443E-6,
0.403,,,-1.78E-5
0.404,9.790E-4,-1.909E-5,
0.404,,,-1.78E-5
0.404,9.790E-4,-2.397E-5,
0.404,,,-1.78E-5
0.405,0.002,-2.642E-5,
0.405,,,-1.79E-5
0.405,0.002,-7.891E-5,
0.405,,,-1.79E-5
0.406,0.002,-4.443E-6,
0.406,,,-1.79E-5
0.406,0.001,-2.031E-5,
0.406,,,-1.79E-5
0.407,0.001,-2.764E-5,
0.407,,,-1.79E-5
0.407,8.569E-4,-2.031E-5,
0.407,,,-1.79E-5
0.408,0.002,-4.473E-5,
0.408,,,-1.80E-5
0.408,0.002,-7.813E-7,
0.408,,,-1.80E-5
0.408,0.001,-8.013E-5,
0.409,,,-1.80E-5
0.409,0.002,-7.402E-5,
0.409,,,-1.80E-5
0.410,0.002,-7.036E-5,
0.410,,,-1.81E-5
0.410,0.001,1.875E-5,
0.410,,,-1.81E-5
0.411,0.001,-4.839E-5,
0.411,,,-1.81E-5
0.411,0.002,-1.177E-5,
0.411,,,-1.81E-5
0.412,0.002,-5.449E-5,
0.412,,,-1.81E-5
0.412,0.002,-7.524E-5,
0.412,,,-1.82E-5
0.413,0.002,-6.670E-5,
0.413,,,-1.82E-5
0.413,0.002,-3.374E-5,
0.413,,,-1.82E-5
0.414,0.003,-2.886E-5,
0.414,,,-1.82E-5
0.414,0.002,-1.543E-5,
0.414,,,-1.82E-5
0.415,0.003,-6.792E-5,
0.415,,,-1.83E-5
0.415,0.001,-2.520E-5,
0.415,,,-1.83E-5
0.416,0.002,-9.844E-5,
0.416,,,-1.83E-5
0.416,0.002,-7.769E-5,
0.416,,,-1.84E-5
0.416,0.001,-4.351E-5,
0.417,,,-1.84E-5
0.417,0.002,-3.374E-5,
0.417,,,-1.84E-5
0.417,0.002,-7.402E-5,
0.418,,,-1.84E-5
0.418,0.001,-6.426E-5,
0.418,,,-1.84E-5
0.418,0.002,5.781E-5,
0.419,,,-1.85E-5
0.419,0.001,-7.769E-5,
0.419,,,-1.85E-5
0.420,0.001,-3.496E-5,
0.420,,,-1.85E-5
0.420,0.002,-6.548E-5,
0.420,,,-1.85E-5
0.420,0.001,-5.327E-5,
0.421,,,-1.86E-5
0.421,0.003,-1.177E-5,
0.421,,,-1.86E-5
0.421,0.003,-4.961E-5,
0.422,,,-1.86E-5
0.422,0.002,-5.571E-5,
0.422,,,-1.86E-5
0.422,0.003,-6.914E-5,
0.423,,,-1.87E-5
0.423,0.002,-7.036E-5,
0.423,,,-1.87E-5
0.424,0.002,-3.618E-5,
0.424,,,-1.87E-5
0.424,0.001,-4.961E-5,
0.424,,,-1.87E-5
0.425,0.001,-6.060E-5,
0.425,,,-1.88E-5
0.425,3.687E-4,-4.717E-5,
0.425,,,-1.88E-5
0.425,0.002,-2.153E-5,
0.426,,,-1.88E-5
0.426,0.002,-9.233E-5,
0.426,,,-1.88E-5
0.426,0.002,-5.327E-5,
0.427,,,-1.89E-5
0.427,6.128E-4,-7.891E-5,
0.427,,,-1.89E-5
0.428,0.002,-6.060E-5,
0.428,,,-1.89E-5
0.428,0.001,-7.036E-5,
0.428,,,-1.90E-5
0.429,0.002,-4.106E-5,
0.429,,,-1.90E-5
0.429,0.002,-6.304E-5,
0.429,,,-1.90E-5
0.429,0.002,-5.449E-5,
0.430,,,-1.91E-5
0.430,0.002,-7.036E-5,
0.430,,,-1.91E-5
0.430,0.002,-8.379E-5,
0.431,,,-1.91E-5
0.431,0.002,-7.280E-5,
0.431,,,-1.92E-5
0.432,0.003,-3.618E-5,
0.432,,,-1.92E-5
0.432,0.002,-7.036E-5,
0.432,,,-1.92E-5
0.433,0.001,-5.327E-5,
0.433,,,-1.93E-5
0.433,0.001,-7.280E-5,
0.433,,,-1.93E-5
0.433,0.001,-4.717E-5,
0.434,,,-1.93E-5
0.434,0.001,-8.257E-5,
0.434,,,-1.93E-5
0.434,0.002,-3.374E-5,
0.435,,,-1.94E-5
0.435,0.001,-5.449E-5,
0.435,,,-1.94E-5
0.436,0.001,-1.299E-5,
0.436,,,-1.94E-5
0.436,7.349E-4,-4.595E-5,
0.436,,,-1.94E-5
0.437,0.002,-4.839E-5,
0.437,,,-1.94E-5
0.437,0.002,-4.717E-5,
0.437,,,-1.95E-5
0.437,0.002,-6.792E-5,
0.438,,,-1.95E-5
0.438,0.002,-4.717E-5,
0.438,,,-1.95E-5
0.438,0.002,-5.693E-5,
0.439,,,-1.96E-5
0.439,8.569E-4,-4.839E-5,
0.439,,,-1.96E-5
0.440,0.002,-7.769E-5,
0.440,,,-1.96E-5
0.440,7.349E-4,-2.886E-5,
0.440,,,-1.96E-5
0.441,0.002,-4.717E-5,
0.441,,,-1.97E-5
0.441,0.002,-2.031E-5,
0.441,,,-1.97E-5
0.441,0.002,-4.106E-5,
0.442,,,-1.97E-5
