"Time (s) Run #1","Voltage, Ch A (V) Run #1","Current, Ch D (A) Run #1","Charge (C) Run #1"
0.221,0.009,-2.031E-5,
0.221,,,-2.00E-5
0.222,0.007,-8.379E-5,
0.222,,,-2.00E-5
0.222,0.008,-5.815E-5,
0.222,,,-2.01E-5
0.222,0.008,-6.426E-5,
0.223,,,-2.01E-5
0.223,0.008,-7.524E-5,
0.223,,,-2.01E-5
0.224,0.008,-7.402E-5,
0.224,,,-2.02E-5
0.224,0.009,-7.158E-5,
0.224,,,-2.02E-5
0.225,0.008,-8.623E-5,
0.225,,,-2.02E-5
0.225,0.007,-8.745E-5,
0.225,,,-2.03E-5
0.226,0.008,-7.646E-5,
0.226,,,-2.03E-5
0.226,0.008,-6.060E-5,
0.226,,,-2.04E-5
0.227,0.008,-4.717E-5,
0.227,,,-2.04E-5
0.227,0.010,-4.106E-5,
0.227,,,-2.04E-5
0.228,0.008,-6.548E-5,
0.228,,,-2.04E-5
0.228,0.008,-6.914E-5,
0.228,,,-2.05E-5
0.229,0.009,-9.600E-5,
0.229,,,-2.05E-5
0.229,0.008,-5.327E-5,
0.229,,,-2.06E-5
0.230,0.007,-1.033E-4,
0.230,,,-2.06E-5
0.230,0.008,-6.060E-5,
0.230,,,-2.06E-5
0.231,0.009,-5.327E-5,
0.231,,,-2.07E-5
0.231,0.008,-7.158E-5,
0.231,,,-2.07E-5
0.232,0.009,-4.717E-5,
0.232,,,-2.07E-5
0.232,0.009,-4.595E-5,
0.232,,,-2.07E-5
0.233,0.009,-2.886E-5,
0.233,,,-2.07E-5
0.233,0.009,-1.787E-5,
0.233,,,-2.07E-5
0.234,0.009,-3.740E-5,
0.234,,,-2.08E-5
0.234,0.008,-6.914E-5,
0.234,,,-2.08E-5
0.235,0.009,-5.449E-5,
0.235,,,-2.08E-5
0.235,0.008,-7.036E-5,
0.235,,,-2.09E-5
0.236,0.008,-4.473E-5,
0.236,,,-2.09E-5
0.236,0.009,-9.600E-5,
0.236,,,-2.09E-5
0.237,0.008,-4.595E-5,
0.237,,,-2.10E-5
0.237,0.008,-7.524E-5,
0.237,,,-2.10E-5
0.238,0.008,-6.304E-5,
0.238,,,-2.10E-5
0.238,0.008,-3.740E-5,
0.238,,,-2.10E-5
0.239,0.008,-2.031E-5,
0.239,,,-2.11E-5
0.239,0.007,-6.304E-5,
0.239,,,-2.11E-5
0.240,0.008,-6.304E-5,
0.240,,,-2.11E-5
0.240,0.008,-6.548E-5,
0.240,,,-2.11E-5
0.241,0.008,-8.105E-6,
0.241,,,-2.12E-5
0.241,0.008,-3.740E-5,
0.241,,,-2.12E-5
0.241,0.008,-4.717E-5,
0.242,,,-2.12E-5
0.242,0.008,-4.473E-5,
0.242,,,-2.12E-5
0.242,0.007,-4.106E-5,
0.243,,,-2.13E-5
0.243,0.009,-8.867E-5,
0.243,,,-2.13E-5
0.243,0.009,-8.623E-5,
0.244,,,-2.13E-5
0.244,0.008,-5.571E-5,
0.244,,,-2.14E-5
0.245,0.009,-8.379E-5,
0.245,,,-2.14E-5
0.245,0.008,-8.135E-5,
0.245,,,-2.15E-5
0.245,0.010,-1.216E-4,
0.246,,,-2.15E-5
0.246,0.008,-1.387E-4,
0.246,,,-2.16E-5
0.246,0.009,-5.205E-5,
0.247,,,-2.16E-5
0.247,0.007,-5.571E-5,
0.247,,,-2.16E-5
0.247,0.010,-7.646E-5,
0.248,,,-2.17E-5
0.248,0.009,-2.764E-5,
0.248,,,-2.17E-5
0.249,0.009,-4.717E-5,
0.249,,,-2.17E-5
0.249,0.008,-6.060E-5,
0.249,,,-2.17E-5
0.250,0.008,-7.158E-5,
0.250,,,-2.18E-5
0.250,0.007,-7.891E-5,
0.250,,,-2.18E-5
0.250,0.007,-1.070E-4,
0.251,,,-2.19E-5
0.251,0.009,-4.717E-5,
0.251,,,-2.19E-5
0.252,0.008,-3.984E-5,
0.252,,,-2.19E-5
0.252,0.009,-7.769E-5,
0.252,,,-2.19E-5
0.253,0.008,-6.792E-5,
0.253,,,-2.20E-5
0.253,0.008,-8.867E-5,
0.253,,,-2.20E-5
0.254,0.008,-8.501E-5,
0.254,,,-2.21E-5
0.254,0.008,-1.155E-4,
0.254,,,-2.21E-5
0.254,0.008,-5.083E-5,
0.255,,,-2.22E-5
0.255,0.008,-6.670E-5,
0.255,,,-2.22E-5
0.256,0.010,-2.397E-5,
0.256,,,-2.22E-5
0.256,0.008,-1.009E-4,
0.256,,,-2.22E-5
0.257,0.008,-4.717E-5,
0.257,,,-2.23E-5
0.257,0.007,-5.815E-5,
0.257,,,-2.23E-5
0.258,0.007,-6.914E-5,
0.258,,,-2.23E-5
0.258,0.009,-8.379E-5,
0.258,,,-2.24E-5
0.258,0.008,-6.670E-5,
0.259,,,-2.24E-5
0.259,0.007,-7.158E-5,
0.259,,,-2.24E-5
0.260,0.008,-3.252E-5,
0.260,,,-2.25E-5
0.260,0.008,-8.989E-5,
0.260,,,-2.25E-5
0.261,0.008,-3.008E-5,
0.261,,,-2.25E-5
0.261,0.008,-4.717E-5,
0.261,,,-2.25E-5
0.262,0.008,-5.449E-5,
0.262,,,-2.26E-5
0.262,0.008,-4.106E-5,
0.262,,,-2.26E-5
0.262,0.009,-6.060E-5,
0.263,,,-2.26E-5
0.263,0.007,-1.058E-4,
0.263,,,-2.27E-5
0.264,0.009,-5.571E-5,
0.264,,,-2.27E-5
0.264,0.008,-2.153E-5,
0.264,,,-2.27E-5
0.265,0.008,-4.443E-6,
0.265,,,-2.27E-5
0.265,0.009,-3.374E-5,
0.265,,,-2.27E-5
0.266,0.009,-3.252E-5,
0.266,,,-2.28E-5
0.266,0.008,-6.914E-5,
0.266,,,-2.28E-5
0.266,0.008,-6.304E-5,
0.267,,,-2.28E-5
0.267,0.008,-8.135E-5,
0.267,,,-2.29E-5
0.268,0.008,-4.351E-5,
0.268,,,-2.29E-5
0.268,0.008,-9.844E-5,
0.268,,,-2.29E-5
0.269,0.008,-3.984E-5,
0.269,,,-2.29E-5
0.269,0.009,-2.886E-5,
0.269,,,-2.30E-5
0.270,0.008,-6.548E-5,
0.270,,,-2.30E-5
0.270,0.009,-2.764E-5,
0.270,,,-2.30E-5
0.270,0.008,-1.290E-4,
0.271,,,-2.31E-5
0.271,0.008,-1.534E-4,
0.271,,,-2.32E-5
0.272,0.008,-1.253E-4,
0.272,,,-2.32E-5
0.272,0.009,-1.241E-4,
0.272,,,-2.33E-5
0.273,0.008,-1.558E-4,
0.273,,,-2.34E-5
0.273,0.008,-1.180E-4,
0.273,,,-2.34E-5
0.274,0.007,-7.769E-5,
0.274,,,-2.35E-5
0.274,0.007,-1.436E-4,
0.274,,,-2.35E-5
0.275,0.009,-1.314E-4,
0.275,,,-2.36E-5
0.275,0.008,-1.290E-4,
0.275,,,-2.37E-5
0.276,0.008,-8.379E-5,
0.276,,,-2.37E-5
0.276,0.008,-1.070E-4,
0.276,,,-2.38E-5
0.277,0.009,-1.070E-4,
0.277,,,-2.38E-5
0.277,0.009,-1.277E-4,
0.277,,,-2.39E-5
0.278,0.008,-7.036E-5,
0.278,,,-2.39E-5
0.278,0.008,-1.045E-4,
0.278,,,-2.40E-5
0.279,0.009,-8.135E-5,
0.279,,,-2.40E-5
0.279,0.008,-7.402E-5,
0.279,,,-2.40E-5
0.280,0.008,-1.314E-4,
0.280,,,-2.41E-5
0.280,0.009,-6.670E-5,
0.280,,,-2.41E-5
0.281,0.009,-7.646E-5,
0.281,,,-2.42E-5
0.281,0.008,-6.914E-5,
0.281,,,-2.42E-5
0.282,0.008,-6.304E-5,
0.282,,,-2.42E-5
0.282,0.007,-3.252E-5,
0.282,,,-2.42E-5
0.283,0.009,-4.839E-5,
0.283,,,-2.43E-5
0.283,0.007,-6.548E-5,
0.283,,,-2.43E-5
0.284,0.009,1.265E-5,
0.284,,,-2.43E-5
0.284,0.009,-2.153E-5,
0.284,,,-2.43E-5
0.285,0.008,-2.153E-5,
0.285,,,-2.43E-5
0.285,0.007,-5.693E-5,
0.285,,,-2.43E-5
0.286,0.008,-4.839E-5,
0.286,,,-2.44E-5
0.286,0.007,-3.740E-5,
0.286,,,-2.44E-5
0.287,0.009,-7.891E-5,
0.287,,,-2.44E-5
0.287,0.009,-7.769E-5,
0.287,,,-2.45E-5
0.288,0.008,-7.769E-5,
0.288,,,-2.45E-5
0.288,0.007,-5.693E-5,
0.288,,,-2.45E-5
0.288,0.007,-4.961E-5,
0.289,,,-2.46E-5
0.289,0.008,-7.891E-5,
0.289,,,-2.46E-5
0.290,0.008,-4.106E-5,
0.290,,,-2.46E-5
0.290,0.008,-4.229E-5,
0.290,,,-2.47E-5
0.290,0.009,-8.989E-5,
0.291,,,-2.47E-5
0.291,0.008,-5.327E-5,
0.291,,,-2.47E-5
0.291,0.009,-6.060E-5,
0.292,,,-2.47E-5
0.292,0.008,-6.548E-5,
0.292,,,-2.48E-5
0.292,0.008,-6.670E-5,
0.293,,,-2.48E-5
0.293,0.008,-5.571E-5,
0.293,,,-2.49E-5
0.293,0.009,-1.119E-4,
0.294,,,-2.49E-5
0.294,0.010,5.322E-6,
0.294,,,-2.49E-5
0.294,0.008,-1.543E-5,
0.295,,,-2.49E-5
0.295,0.009,-6.182E-5,
0.295,,,-2.49E-5
0.295,0.009,-1.543E-5,
0.296,,,-2.49E-5
0.296,0.008,-5.205E-5,
0.296,,,-2.50E-5
0.296,0.008,-5.815E-5,
0.297,,,-2.50E-5
0.297,0.007,-5.693E-5,
0.297,,,-2.50E-5
0.298,0.008,-6.670E-5,
0.298,,,-2.51E-5
0.298,0.007,-5.815E-5,
0.298,,,-2.51E-5
0.298,0.009,-4.351E-5,
0.299,,,-2.51E-5
0.299,0.008,-6.670E-5,
0.299,,,-2.51E-5
0.300,0.008,-6.885E-6,
0.300,,,-2.51E-5
0.300,0.008,-5.571E-5,
0.300,,,-2.52E-5
0.300,0.008,-5.664E-6,
0.301,,,-2.52E-5
0.301,0.008,-9.966E-5,
0.301,,,-2.52E-5
0.302,0.008,-4.717E-5,
0.302,,,-2.52E-5
0.302,0.007,-6.885E-6,
0.302,,,-2.52E-5
0.302,0.008,-7.813E-7,
0.303,,,-2.52E-5
0.303,0.008,-4.473E-5,
0.303,,,-2.53E-5
0.304,0.008,-5.693E-5,
0.304,,,-2.53E-5
0.304,0.008,-3.984E-5,
0.304,,,-2.53E-5
0.304,0.008,-2.397E-5,
0.305,,,-2.53E-5
0.305,0.009,-8.623E-5,
0.305,,,-2.54E-5
0.306,0.008,-1.665E-5,
0.306,,,-2.54E-5
0.306,0.008,-6.426E-5,
0.306,,,-2.54E-5
0.306,0.008,-2.153E-5,
0.307,,,-2.54E-5
0.307,0.008,-1.909E-5,
0.307,,,-2.54E-5
0.308,0.009,-5.815E-5,
0.308,,,-2.55E-5
0.308,0.007,-8.867E-5,
0.308,,,-2.55E-5
0.308,0.008,-5.938E-5,
0.309,,,-2.55E-5
0.309,0.009,-7.280E-5,
0.309,,,-2.56E-5
0.310,0.008,-5.449E-5,
0.310,,,-2.56E-5
0.310,0.008,-3.862E-5,
0.310,,,-2.56E-5
0.310,0.009,-8.745E-5,
0.311,,,-2.57E-5
0.311,0.009,-1.787E-5,
0.311,,,-2.57E-5
0.312,0.010,-2.153E-5,
0.312,,,-2.57E-5
0.312,0.008,-5.938E-5,
0.312,,,-2.57E-5
0.312,0.010,-3.740E-5,
0.313,,,-2.57E-5
0.313,0.008,-2.275E-5,
0.313,,,-2.57E-5
0.314,0.009,-2.886E-5,
0.314,,,-2.58E-5
0.314,0.009,-8.501E-5,
0.314,,,-2.58E-5
0.314,0.009,-6.670E-5,
0.315,,,-2.58E-5
0.315,0.008,-5.205E-5,
0.315,,,-2.59E-5
0.316,0.009,-3.740E-5,
0.316,,,-2.59E-5
0.316,0.008,-6.792E-5,
0.316,,,-2.59E-5
0.316,0.008,-4.595E-5,
0.317,,,-2.59E-5
0.317,0.008,1.875E-5,
0.317,,,-2.59E-5
0.318,0.008,-2.764E-5,
0.318,,,-2.59E-5
0.318,0.008,-8.257E-5,
0.318,,,-2.60E-5
0.318,0.008,-4.473E-5,
0.319,,,-2.60E-5
0.319,0.007,-6.182E-5,
0.319,,,-2.60E-5
0.320,0.008,-6.914E-5,
0.320,,,-2.61E-5
0.320,0.008,-1.909E-5,
0.320,,,-2.61E-5
0.320,0.007,-5.327E-5,
0.321,,,-2.61E-5
0.321,0.008,-4.961E-5,
0.321,,,-2.61E-5
0.322,0.008,-2.031E-5,
0.322,,,-2.61E-5
0.322,0.008,-6.670E-5,
0.322,,,-2.62E-5
0.322,0.008,-6.670E-5,
0.323,,,-2.62E-5
0.323,0.009,-7.280E-5,
0.323,,,-2.62E-5
0.324,0.008,-5.327E-5,
0.324,,,-2.63E-5
0.324,0.008,-5.938E-5,
0.324,,,-2.63E-5
0.325,0.009,-4.839E-5,
0.325,,,-2.63E-5
0.325,0.009,-3.252E-5,
0.325,,,-2.63E-5
0.326,0.008,-4.473E-5,
0.326,,,-2.64E-5
0.326,0.009,-7.280E-5,
0.326,,,-2.64E-5
0.327,0.008,-3.130E-5,
0.327,,,-2.64E-5
0.327,0.009,-5.449E-5,
0.327,,,-2.64E-5
0.328,0.009,-7.036E-5,
0.328,,,-2.65E-5
0.328,0.008,-7.524E-5,
0.328,,,-2.65E-5
0.329,0.008,-3.374E-5,
0.329,,,-2.65E-5
0.329,0.009,-8.501E-5,
0.329,,,-2.66E-5
0.330,0.009,-2.886E-5,
0.330,,,-2.66E-5
0.330,0.009,-1.055E-5,
0.330,,,-2.66E-5
0.331,0.008,-2.031E-5,
0.331,,,-2.66E-5
0.331,0.008,-8.745E-5,
0.331,,,-2.66E-5
0.332,0.009,-3.496E-5,
0.332,,,-2.67E-5
0.332,0.008,-5.815E-5,
0.332,,,-2.67E-5
0.333,0.007,-5.327E-5,
0.333,,,-2.67E-5
0.333,0.008,-2.886E-5,
0.333,,,-2.67E-5
0.334,0.009,-5.571E-5,
0.334,,,-2.68E-5
0.334,0.009,-6.914E-5,
0.334,,,-2.68E-5
0.335,0.008,-3.374E-5,
0.335,,,-2.68E-5
0.335,0.008,-4.595E-5,
0.335,,,-2.68E-5
0.336,0.007,-4.961E-5,
0.336,,,-2.69E-5
0.336,0.008,-6.426E-5,
0.336,,,-2.69E-5
0.337,0.007,-5.205E-5,
0.337,,,-2.69E-5
0.337,0.007,-8.257E-5,
0.337,,,-2.70E-5
0.338,0.009,-6.670E-5,
0.338,,,-2.70E-5
0.338,0.008,-5.571E-5,
0.338,,,-2.70E-5
0.339,0.008,-1.058E-4,
0.339,,,-2.71E-5
0.339,0.008,-2.275E-5,
0.339,,,-2.71E-5
0.340,0.008,-4.229E-5,
0.340,,,-2.71E-5
0.340,0.008,-3.740E-5,
0.340,,,-2.71E-5
0.341,0.008,-3.496E-5,
0.341,,,-2.71E-5
0.341,0.008,-5.815E-5,
0.341,,,-2.72E-5
0.342,0.009,-3.740E-5,
0.342,,,-2.72E-5
0.342,0.007,-3.984E-5,
0.342,,,-2.72E-5
0.343,0.009,-5.083E-5,
0.343,,,-2.72E-5
0.343,0.008,-6.914E-5,
0.343,,,-2.73E-5
0.344,0.010,-3.223E-6,
0.344,,,-2.73E-5
0.344,0.009,-2.275E-5,
0.344,,,-2.73E-5
0.345,0.009,-2.397E-5,
0.345,,,-2.73E-5
0.345,0.009,-6.426E-5,
0.345,,,-2.73E-5
0.346,0.008,-7.524E-5,
0.346,,,-2.74E-5
0.346,0.007,-7.036E-5,
0.346,,,-2.74E-5
0.347,0.008,-5.083E-5,
0.347,,,-2.74E-5
0.347,0.009,-5.938E-5,
0.347,,,-2.75E-5
0.348,0.009,-3.130E-5,
0.348,,,-2.75E-5
0.348,0.008,-4.595E-5,
0.348,,,-2.75E-5
0.349,0.008,-4.443E-6,
0.349,,,-2.75E-5
0.349,0.008,-7.891E-5,
0.349,,,-2.75E-5
0.350,0.008,-5.664E-6,
0.350,,,-2.75E-5
0.350,0.007,-5.327E-5,
0.350,,,-2.76E-5
0.351,0.008,-4.229E-5,
0.351,,,-2.76E-5
0.351,0.007,-1.070E-4,
0.351,,,-2.77E-5
0.352,0.009,-9.844E-5,
0.352,,,-2.77E-5
0.352,0.008,-6.182E-5,
0.352,,,-2.77E-5
0.352,0.007,-4.961E-5,
0.353,,,-2.77E-5
0.353,0.008,-5.449E-5,
0.353,,,-2.78E-5
0.354,0.009,-4.473E-5,
0.354,,,-2.78E-5
0.354,0.008,-5.083E-5,
0.354,,,-2.78E-5
0.354,0.008,-4.473E-5,
0.355,,,-2.79E-5
0.355,0.008,-8.501E-5,
0.355,,,-2.79E-5
0.355,0.009,-3.496E-5,
0.356,,,-2.79E-5
0.356,0.009,-2.275E-5,
0.356,,,-2.79E-5
0.356,0.008,-6.792E-5,
0.357,,,-2.79E-5
0.357,0.008,-2.886E-5,
0.357,,,-2.80E-5
0.358,0.008,-4.839E-5,
0.358,,,-2.80E-5
0.358,0.008,-4.473E-5,
0.358,,,-2.80E-5
0.358,0.009,-7.891E-5,
0.359,,,-2.81E-5
0.359,0.008,-7.402E-5,
0.359,,,-2.81E-5
0.359,0.008,-4.839E-5,
0.360,,,-2.81E-5
0.360,0.009,-8.501E-5,
0.360,,,-2.82E-5
0.360,0.008,-3.496E-5,
0.361,,,-2.82E-5
0.361,0.009,-3.008E-5,
0.361,,,-2.82E-5
0.362,0.009,-4.473E-5,
0.362,,,-2.82E-5
0.362,0.008,-6.792E-5,
0.362,,,-2.82E-5
0.362,0.008,-5.205E-5,
0.363,,,-2.83E-5
0.363,0.008,-4.717E-5,
0.363,,,-2.83E-5
0.363,0.009,-9.233E-5,
0.364,,,-2.83E-5
0.364,0.008,-5.815E-5,
0.364,,,-2.84E-5
0.364,0.009,-8.379E-5,
0.365,,,-2.84E-5
0.365,0.008,-7.036E-5,
0.365,,,-2.84E-5
0.366,0.007,-6.060E-5,
0.366,,,-2.85E-5
0.366,0.008,-6.670E-5,
0.366,,,-2.85E-5
0.366,0.009,-2.153E-5,
0.367,,,-2.85E-5
0.367,0.008,-3.496E-5,
0.367,,,-2.85E-5
0.367,0.008,-8.257E-5,
0.368,,,-2.86E-5
0.368,0.008,-2.275E-5,
0.368,,,-2.86E-5
0.368,0.008,-4.717E-5,
0.369,,,-2.86E-5
0.369,0.008,-2.886E-5,
0.369,,,-2.86E-5
0.370,0.008,-5.693E-5,
0.370,,,-2.87E-5
0.370,0.009,-4.961E-5,
0.370,,,-2.87E-5
0.370,0.009,-3.374E-5,
0.371,,,-2.87E-5
0.371,0.009,-4.961E-5,
0.371,,,-2.87E-5
0.371,0.007,-6.792E-5,
0.372,,,-2.87E-5
0.372,0.008,-1.055E-5,
0.372,,,-2.88E-5
0.372,0.008,-5.449E-5,
0.373,,,-2.88E-5
0.373,0.009,-2.153E-5,
0.373,,,-2.88E-5
0.374,0.009,-3.374E-5,
0.374,,,-2.88E-5
0.374,0.009,-5.693E-5,
0.374,,,-2.88E-5
0.375,0.009,-5.083E-5,
0.375,,,-2.89E-5
0.375,0.009,-3.740E-5,
0.375,,,-2.89E-5
0.375,0.009,-4.229E-5,
0.376,,,-2.89E-5
0.376,0.008,-6.670E-5,
0.376,,,-2.89E-5
0.377,0.008,-4.717E-5,
0.377,,,-2.90E-5
0.377,0.009,-1.787E-5,
0.377,,,-2.90E-5
0.378,0.009,-5.571E-5,
0.378,,,-2.90E-5
0.378,0.008,-3.496E-5,
0.378,,,-2.90E-5
0.379,0.008,-4.351E-5,
0.379,,,-2.90E-5
0.379,0.009,-5.815E-5,
0.379,,,-2.91E-5
0.379,0.009,-3.984E-5,
0.380,,,-2.91E-5
0.380,0.007,-4.351E-5,
0.380,,,-2.91E-5
0.381,0.007,-2.031E-5,
0.381,,,-2.91E-5
0.381,0.008,-4.443E-6,
0.381,,,-2.91E-5
0.382,0.008,-3.130E-5,
0.382,,,-2.92E-5
0.382,0.008,-8.501E-5,
0.382,,,-2.92E-5
0.383,0.008,-4.961E-5,
0.383,,,-2.92E-5
0.383,0.008,-2.397E-5,
0.383,,,-2.92E-5
0.383,0.008,-6.914E-5,
0.384,,,-2.92E-5
0.384,0.009,-2.397E-5,
0.384,,,-2.93E-5
0.385,0.008,-4.351E-5,
0.385,,,-2.93E-5
0.385,0.009,-6.304E-5,
0.385,,,-2.93E-5
0.386,0.008,-5.664E-6,
0.386,,,-2.93E-5
0.386,0.008,-5.083E-5,
0.386,,,-2.93E-5
0.387,0.009,-2.642E-5,
0.387,,,-2.94E-5
0.387,0.009,-6.670E-5,
0.387,,,-2.94E-5
0.387,0.009,-3.252E-5,
0.388,,,-2.94E-5
0.388,0.008,-3.496E-5,
0.388,,,-2.94E-5
0.389,0.009,-5.664E-6,
0.389,,,-2.94E-5
0.389,0.009,-6.060E-5,
0.389,,,-2.95E-5
0.390,0.010,-3.862E-5,
0.390,,,-2.95E-5
0.390,0.009,1.387E-5,
0.390,,,-2.95E-5
0.391,0.007,-3.252E-5,
0.391,,,-2.95E-5
0.391,0.009,-7.280E-5,
0.391,,,-2.95E-5
0.391,0.008,-2.642E-5,
0.392,,,-2.95E-5
0.392,0.009,-6.670E-5,
0.392,,,-2.96E-5
0.393,0.008,2.881E-6,
0.393,,,-2.96E-5
0.393,0.008,-4.839E-5,
0.393,,,-2.96E-5
0.394,0.009,-3.740E-5,
0.394,,,-2.96E-5
0.394,0.009,-3.130E-5,
0.394,,,-2.96E-5
0.395,0.008,-6.914E-5,
0.395,,,-2.97E-5
0.395,0.007,-3.618E-5,
0.395,,,-2.97E-5
0.395,0.007,-5.693E-5,
0.396,,,-2.97E-5
0.396,0.008,-5.571E-5,
0.396,,,-2.97E-5
0.397,0.008,-5.205E-5,
0.397,,,-2.98E-5
0.397,0.008,-5.449E-5,
0.397,,,-2.98E-5
0.398,0.008,-7.280E-5,
0.398,,,-2.98E-5
0.398,0.008,-4.106E-5,
0.398,,,-2.99E-5
0.399,0.008,-4.595E-5,
0.399,,,-2.99E-5
0.399,0.009,-4.351E-5,
0.399,,,-2.99E-5
0.400,0.009,-5.938E-5,
0.400,,,-2.99E-5
0.400,0.008,-8.257E-5,
0.400,,,-3.00E-5
0.400,0.008,-3.618E-5,
0.401,,,-3.00E-5
0.401,0.008,-5.693E-5,
0.401,,,-3.00E-5
0.402,0.008,-5.571E-5,
0.402,,,-3.00E-5
0.402,0.008,-5.693E-5,
0.402,,,-3.01E-5
0.403,0.009,-4.717E-5,
0.403,,,-3.01E-5
0.403,0.008,-5.571E-5,
0.403,,,-3.01E-5
0.404,0.009,-1.299E-5,
0.404,,,-3.01E-5
0.404,0.009,-5.815E-5,
0.404,,,-3.01E-5
0.405,0.009,-1.909E-5,
0.405,,,-3.02E-5
0.405,0.008,-5.571E-5,
0.405,,,-3.02E-5
0.406,0.008,-3.008E-5,
0.406,,,-3.02E-5
0.406,0.008,-1.787E-5,
0.406,,,-3.02E-5
0.407,0.008,-7.646E-5,
0.407,,,-3.03E-5
0.407,0.009,-5.327E-5,
0.407,,,-3.03E-5
0.408,0.009,-5.815E-5,
0.408,,,-3.03E-5
0.408,0.009,-5.815E-5,
0.408,,,-3.03E-5
0.408,0.009,-2.397E-5,
0.409,,,-3.04E-5
0.409,0.008,-8.379E-5,
0.409,,,-3.04E-5
0.410,0.007,-4.717E-5,
0.410,,,-3.04E-5
0.410,0.007,-3.008E-5,
0.410,,,-3.04E-5
0.411,0.007,-3.862E-5,
0.411,,,-3.05E-5
0.411,0.007,-6.548E-5,
0.411,,,-3.05E-5
0.412,0.008,-4.717E-5,
0.412,,,-3.05E-5
0.412,0.008,-4.473E-5,
0.412,,,-3.05E-5
0.413,0.007,-7.280E-5,
0.413,,,-3.06E-5
0.413,0.009,-4.229E-5,
0.413,,,-3.06E-5
0.414,0.008,-5.693E-5,
0.414,,,-3.06E-5
0.414,0.008,-4.717E-5,
0.414,,,-3.06E-5
0.415,0.009,-4.717E-5,
0.415,,,-3.07E-5
0.415,0.007,-3.252E-5,
0.415,,,-3.07E-5
0.416,0.008,-4.351E-5,
0.416,,,-3.07E-5
0.416,0.009,-5.693E-5,
0.416,,,-3.07E-5
0.416,0.008,-3.984E-5,
0.417,,,-3.07E-5
0.417,0.008,-4.229E-5,
0.417,,,-3.08E-5
0.417,0.008,-6.792E-5,
0.418,,,-3.08E-5
0.418,0.008,-4.229E-5,
0.418,,,-3.08E-5
0.418,0.009,-7.280E-5,
0.419,,,-3.09E-5
0.419,0.010,-3.130E-5,
0.419,,,-3.09E-5
0.420,0.009,4.395E-7,
0.420,,,-3.09E-5
0.420,0.008,-4.961E-5,
0.420,,,-3.09E-5
0.420,0.008,-4.106E-5,
0.421,,,-3.09E-5
0.421,0.008,-7.646E-5,
0.421,,,-3.10E-5
0.421,0.009,-1.421E-5,
0.422,,,-3.10E-5
0.422,0.009,1.753E-5,
0.422,,,-3.10E-5
0.422,0.008,-3.252E-5,
0.423,,,-3.10E-5
0.423,0.009,-3.374E-5,
0.423,,,-3.10E-5
0.424,0.008,-3.862E-5,
0.424,,,-3.10E-5
0.424,0.009,-6.548E-5,
0.424,,,-3.11E-5
0.425,0.010,-6.914E-5,
0.425,,,-3.11E-5
0.425,0.007,-7.646E-5,
0.425,,,-3.11E-5
0.425,0.008,-6.548E-5,
0.426,,,-3.11E-5
0.426,0.009,-2.275E-5,
0.426,,,-3.12E-5
0.426,0.009,-5.449E-5,
0.427,,,-3.12E-5
0.427,0.007,-3.374E-5,
0.427,,,-3.12E-5
0.428,0.007,-4.961E-5,
0.428,,,-3.12E-5
0.428,0.009,-1.177E-5,
0.428,,,-3.12E-5
0.429,0.008,-3.740E-5,
0.429,,,-3.13E-5
0.429,0.008,-7.769E-5,
0.429,,,-3.13E-5
0.429,0.008,-6.060E-5,
0.430,,,-3.13E-5
0.430,0.008,-3.496E-5,
0.430,,,-3.13E-5
0.430,0.009,-5.693E-5,
0.431,,,-3.14E-5
0.431,0.009,-5.205E-5,
0.431,,,-3.14E-5
0.432,0.010,-2.275E-5,
0.432,,,-3.14E-5
0.432,0.009,-2.520E-5,
0.432,,,-3.14E-5
0.433,0.009,-3.008E-5,
0.433,,,-3.14E-5
0.433,0.009,-5.693E-5,
0.433,,,-3.15E-5
0.433,0.009,-3.496E-5,
0.434,,,-3.15E-5
0.434,0.009,-6.060E-5,
0.434,,,-3.15E-5
0.434,0.008,-6.548E-5,
0.435,,,-3.15E-5
0.435,0.008,4.395E-7,
0.435,,,-3.15E-5
0.436,0.009,-1.909E-5,
0.436,,,-3.16E-5
0.436,0.009,-5.693E-5,
0.436,,,-3.16E-5
0.437,0.009,-3.008E-5,
0.437,,,-3.16E-5
0.437,0.008,-3.984E-5,
0.437,,,-3.16E-5
0.437,0.009,-4.473E-5,
0.438,,,-3.16E-5
0.438,0.008,-8.257E-5,
0.438,,,-3.17E-5
0.438,0.008,-9.111E-5,
0.439,,,-3.17E-5
0.439,0.008,-5.693E-5,
0.439,,,-3.18E-5
0.440,0.007,-8.745E-5,
0.440,,,-3.18E-5
0.440,0.008,-7.036E-5,
0.440,,,-3.18E-5
0.441,0.008,-7.891E-5,
0.441,,,-3.19E-5
0.441,0.008,-3.374E-5,
0.441,,,-3.19E-5
0.441,0.008,-6.792E-5,
0.442,,,-3.19E-5
0.442,0.008,-4.595E-5,
0.442,,,-3.20E-5
0.442,0.009,-6.670E-5,
0.443,,,-3.20E-5
0.443,0.008,-1.543E-5,
0.443,,,-3.20E-5
0.444,0.008,-1.909E-5,
0.444,,,-3.20E-5
0.444,0.009,-5.571E-5,
0.444,,,-3.20E-5
0.445,0.008,-4.961E-5,
0.445,,,-3.21E-5
0.445,0.009,-5.693E-5,
0.445,,,-3.21E-5
0.445,0.009,-3.740E-5,
0.446,,,-3.21E-5
